"Opponent Team","Total Points","Kick-off Time","Gameweek","modified","Minutes","Goals Scored","Assists","Clean Sheets","Goals Conceded","Own goals","Penalties Saved","Penalties Missed","Yellow Cards","Red Cards","Saves","Bonus","bps","Influence","Creativity","Threat","ICT Threat","Starts","xG","xA","xG Involvements","xG Conceded","mng_win","mng_draw","mng_loss","mng_underdog_win","mng_underdog_draw","mng_clean_sheets","mng_goals_scored","Value","Transfer Balance","Selected","Transfers In","Transfers Out","Player ID"
14,0,"2024-12-07T17:30:00Z",15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-556,29979,1045,1601,430
2,0,"2024-12-14T17:30:00Z",16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-524,29863,1131,1655,430
4,0,"2024-12-21T15:00:00Z",17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-409,29664,960,1369,430
18,0,"2024-12-26T15:00:00Z",18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-773,29173,1237,2010,430
8,0,"2024-12-29T15:00:00Z",19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-460,28916,988,1448,430
20,0,"2025-01-06T20:00:00Z",20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-623,28578,1122,1745,430
12,0,"2025-01-14T20:00:00Z",21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-67,28936,1507,1574,430
17,0,"2025-01-19T14:00:00Z",22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-858,28214,552,1410,430
3,0,"2025-01-25T15:00:00Z",23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-507,27999,774,1281,430
5,0,"2025-02-01T12:30:00Z",24,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-416,27842,614,1030,430
9,0,"2025-02-15T15:00:00Z",25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-1633,26315,293,1926,430
15,0,"2025-02-23T14:00:00Z",26,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-1167,25195,0,1167,430
1,0,"2025-02-26T19:30:00Z",27,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-625,24587,0,625,430
13,0,"2025-03-08T12:30:00Z",28,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-606,23979,0,606,430
10,0,"2025-03-15T15:00:00Z",29,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-391,23512,0,391,430
14,0,"2025-04-01T19:00:00Z",30,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-313,23297,0,313,430
2,0,"2025-04-05T16:30:00Z",31,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-153,23153,0,153,430
8,0,"2025-04-12T14:00:00Z",32,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-156,22993,0,156,430
18,0,"2025-04-21T19:00:00Z",33,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-164,22823,0,164,430
4,0,"2025-05-01T18:30:00Z",34,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-136,22692,0,136,430
7,0,"2025-05-05T19:00:00Z",35,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-75,22624,0,75,430
3,1,"2024-08-17T14:00:00Z",1,FALSE,36,0,0,0,1,0,0,0,0,0,0,0,3,"6.2","5.7","4.0","1.6",0,"0.00","0.09","0.09","0.67",0,0,0,0,0,0,0,50,0,3116,0,0,431
17,0,"2024-08-24T14:00:00Z",2,FALSE,15,0,0,0,0,0,0,0,1,0,0,0,-3,"4.6","10.2","1.0","1.6",0,"0.12","0.00","0.12","0.00",0,0,0,0,0,0,0,50,-374,3296,96,470,431
20,0,"2024-08-31T14:00:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-423,3089,182,605,431
12,1,"2024-09-14T14:00:00Z",4,FALSE,53,0,0,0,0,0,0,0,0,0,0,0,4,"7.8","2.0","0.0","1.0",1,"0.00","0.01","0.01","0.74",0,0,0,0,0,0,0,49,-309,2974,216,525,431
5,0,"2024-09-22T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,49,-46,3027,153,199,431
9,1,"2024-09-28T14:00:00Z",6,FALSE,56,0,0,0,1,0,0,0,0,0,0,0,4,"1.4","2.3","4.0","0.8",1,"0.03","0.00","0.03","1.14",0,0,0,0,0,0,0,49,-86,3024,158,244,431
6,1,"2024-10-06T13:00:00Z",7,FALSE,14,0,0,0,0,0,0,0,0,0,0,0,4,"6.2","0.2","0.0","0.6",0,"0.00","0.00","0.00","1.03",0,0,0,0,0,0,0,48,-127,2956,105,232,431
7,2,"2024-10-21T19:00:00Z",8,FALSE,90,0,0,1,0,0,0,0,1,0,0,0,14,"23.8","10.6","13.0","4.7",1,"0.09","0.02","0.11","1.12",0,0,0,0,0,0,0,48,-19,3039,175,194,431
11,1,"2024-10-25T19:00:00Z",9,FALSE,90,0,0,0,1,0,0,0,1,0,0,0,9,"15.4","2.9","33.0","5.1",1,"0.28","0.02","0.30","0.76",0,0,0,0,0,0,0,48,80,3179,228,148,431
19,3,"2024-11-02T15:00:00Z",10,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,11,"14.8","19.5","9.0","4.3",1,"0.15","0.09","0.24","0.13",0,0,0,0,0,0,0,48,119,3350,336,217,431
15,2,"2024-11-10T14:00:00Z",11,FALSE,73,0,0,0,2,0,0,0,0,0,0,0,21,"20.2","5.3","17.0","4.3",1,"0.02","0.02","0.04","1.43",0,0,0,0,0,0,0,48,264,3680,482,218,431
1,2,"2024-11-23T15:00:00Z",12,FALSE,62,0,0,0,2,0,0,0,0,0,0,0,9,"9.2","1.7","4.0","1.5",1,"0.03","0.00","0.03","0.92",0,0,0,0,0,0,0,48,116,3871,347,231,431
10,1,"2024-11-30T15:00:00Z",13,FALSE,19,0,0,0,0,0,0,0,0,0,0,0,2,"5.6","0.7","0.0","0.6",0,"0.00","0.00","0.00","0.15",0,0,0,0,0,0,0,48,198,4124,413,215,431
13,1,"2024-12-04T19:30:00Z",14,FALSE,90,0,0,0,3,0,0,0,1,0,0,0,9,"8.2","15.3","2.0","2.6",1,"0.00","0.02","0.02","2.41",0,0,0,0,0,0,0,48,-163,3962,200,363,431
14,1,"2024-12-07T17:30:00Z",15,FALSE,11,0,0,0,0,0,0,0,0,0,0,0,3,"4.2","0.1","0.0","0.4",0,"0.00","0.00","0.00","0.20",0,0,0,0,0,0,0,48,-127,3865,134,261,431
2,2,"2024-12-14T17:30:00Z",16,FALSE,76,0,0,0,1,0,0,0,0,0,0,0,9,"6.2","7.4","38.0","5.2",1,"0.47","0.03","0.50","0.37",0,0,0,0,0,0,0,48,-81,3837,173,254,431
4,0,"2024-12-21T15:00:00Z",17,FALSE,26,0,0,0,0,0,0,0,1,0,0,0,-1,"0.0","0.6","0.0","0.0",0,"0.00","0.00","0.00","0.17",0,0,0,0,0,0,0,48,10,3899,221,211,431
18,0,"2024-12-26T15:00:00Z",18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,48,-511,3378,21,532,431
8,3,"2024-12-29T15:00:00Z",19,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,15,"20.2","0.9","0.0","2.1",1,"0.00","0.00","0.00","0.89",0,0,0,0,0,0,0,48,-6,3409,153,159,431
20,0,"2025-01-06T20:00:00Z",20,FALSE,59,0,0,0,0,0,0,0,1,0,0,0,7,"13.4","3.0","3.0","1.9",1,"0.02","0.02","0.04","1.40",0,0,0,0,0,0,0,48,333,3847,539,206,431
12,1,"2025-01-14T20:00:00Z",21,FALSE,14,0,0,0,0,0,0,0,0,0,0,0,4,"11.6","0.2","0.0","1.2",0,"0.00","0.00","0.00","0.79",0,0,0,0,0,0,0,48,-28,3841,257,285,431
17,2,"2025-01-19T14:00:00Z",22,FALSE,82,0,0,0,1,0,0,0,0,0,0,0,19,"16.4","14.5","1.0","3.2",1,"0.01","0.51","0.52","0.49",0,0,0,0,0,0,0,48,-10,3858,192,202,431
3,1,"2025-01-25T15:00:00Z",23,FALSE,45,0,0,0,4,0,0,0,0,0,0,0,5,"3.6","14.7","0.0","1.8",0,"0.00","0.04","0.04","1.44",0,0,0,0,0,0,0,48,154,4090,387,233,431
5,1,"2025-02-01T12:30:00Z",24,FALSE,25,0,0,0,0,0,0,0,0,0,0,0,7,"6.8","11.7","2.0","2.1",0,"0.00","0.02","0.02","0.20",0,0,0,0,0,0,0,48,66,4201,296,230,431
9,0,"2025-02-15T15:00:00Z",25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,48,-62,4194,172,234,431
15,1,"2025-02-23T14:00:00Z",26,FALSE,75,0,0,0,4,0,0,0,1,0,0,0,16,"16.4","16.3","0.0","3.3",1,"0.00","0.03","0.03","2.98",0,0,0,0,0,0,0,48,-74,4152,89,163,431
1,3,"2025-02-26T19:30:00Z",27,FALSE,62,0,0,1,0,0,0,0,0,0,0,0,10,"26.0","0.3","7.0","3.3",1,"0.02","0.00","0.02","0.80",0,0,0,0,0,0,0,48,-45,4125,96,141,431
13,3,"2025-03-08T12:30:00Z",28,FALSE,68,0,0,1,0,0,0,0,0,0,0,0,10,"21.4","11.1","17.0","5.0",1,"0.04","0.01","0.05","0.69",0,0,0,0,0,0,0,48,36,4210,183,147,431
10,2,"2025-03-15T15:00:00Z",29,FALSE,66,0,0,1,0,0,0,0,1,0,0,0,5,"6.2","11.2","6.0","2.3",1,"0.00","0.07","0.07","0.30",0,0,0,0,0,0,0,48,136,4444,255,119,431
14,1,"2025-04-01T19:00:00Z",30,FALSE,23,0,0,0,0,0,0,0,0,0,0,0,9,"17.0","14.1","2.0","3.3",0,"0.00","0.26","0.26","1.02",0,0,0,0,0,0,0,48,13,4450,185,172,431
2,2,"2025-04-05T16:30:00Z",31,FALSE,73,0,0,0,2,0,0,0,0,0,0,0,13,"16.6","12.3","20.0","4.9",1,"0.09","0.02","0.11","2.25",0,0,0,0,0,0,0,48,-67,4391,54,121,431
8,3,"2025-04-12T14:00:00Z",32,FALSE,74,0,0,1,0,0,0,0,0,0,0,0,19,"17.6","12.8","2.0","3.2",1,"0.02","0.02","0.04","0.68",0,0,0,0,0,0,0,48,-28,4381,83,111,431
18,4,"2025-04-21T19:00:00Z",33,FALSE,57,0,1,0,0,0,0,0,0,0,0,0,14,"28.2","10.5","2.0","4.1",1,"0.00","0.00","0.00","1.39",0,0,0,0,0,0,0,48,-60,4345,84,144,431
4,1,"2025-05-01T18:30:00Z",34,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,6,"6.8","6.1","2.0","1.5",0,"0.00","0.04","0.04","0.61",0,0,0,0,0,0,0,48,85,4511,150,65,431
7,0,"2025-05-05T19:00:00Z",35,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,48,19,4466,77,58,431
3,1,"2024-08-17T14:00:00Z",1,FALSE,53,0,0,0,0,0,0,0,0,0,0,0,13,"10.4","25.1","9.0","4.5",1,"0.02","0.16","0.18","0.55",0,0,0,0,0,0,0,55,0,214240,0,0,432
17,3,"2024-08-24T14:00:00Z",2,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,11,"17.0","40.7","29.0","8.7",1,"0.22","0.24","0.46","0.14",0,0,0,0,0,0,0,55,-52890,163934,1884,54774,432
20,2,"2024-08-31T14:00:00Z",3,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,9,"4.0","30.2","12.0","4.6",1,"0.02","0.07","0.09","0.73",0,0,0,0,0,0,0,54,-17710,150115,11466,29176,432
12,3,"2024-09-14T14:00:00Z",4,FALSE,29,0,1,0,0,0,0,0,1,0,0,0,8,"18.2","10.6","21.0","5.0",0,"0.23","0.00","0.23","0.20",0,0,0,0,0,0,0,54,-29888,121525,5986,35874,432
5,1,"2024-09-22T13:00:00Z",5,FALSE,45,0,0,0,2,0,0,0,0,0,0,0,3,"0.6","0.5","0.0","0.1",1,"0.00","0.00","0.00","0.39",0,0,0,0,0,0,0,53,-1811,121649,8989,10800,432
9,1,"2024-09-28T14:00:00Z",6,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,2,"0.0","2.0","15.0","1.7",0,"0.07","0.01","0.08","0.98",0,0,0,0,0,0,0,53,-10135,112123,7139,17274,432
6,1,"2024-10-06T13:00:00Z",7,FALSE,8,0,0,0,0,0,0,0,0,0,0,0,3,"2.0","0.5","0.0","0.3",0,"0.00","0.01","0.01","1.03",0,0,0,0,0,0,0,53,-13500,98997,3663,17163,432
7,3,"2024-10-21T19:00:00Z",8,FALSE,62,0,0,1,0,0,0,0,0,0,0,0,4,"1.4","23.1","2.0","2.7",1,"0.00","0.26","0.26","0.83",0,0,0,0,0,0,0,52,-5786,94069,3938,9724,432
11,2,"2024-10-25T19:00:00Z",9,FALSE,75,0,0,0,1,0,0,0,0,0,0,0,5,"1.6","11.3","8.0","2.1",1,"0.05","0.01","0.06","0.70",0,0,0,0,0,0,0,52,-2267,92313,3701,5968,432
19,3,"2024-11-02T15:00:00Z",10,FALSE,62,0,0,1,0,0,0,0,0,0,0,0,10,"8.8","15.0","4.0","2.8",1,"0.00","0.09","0.09","0.07",0,0,0,0,0,0,0,52,-1874,90909,5761,7635,432
15,5,"2024-11-10T14:00:00Z",11,FALSE,87,0,1,0,3,0,0,0,0,0,0,0,17,"29.0","43.8","17.0","9.0",1,"0.11","0.42","0.53","1.52",0,0,0,0,0,0,0,52,-2588,88560,4574,7162,432
1,1,"2024-11-23T15:00:00Z",12,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,3,"3.2","5.4","4.0","1.3",1,"0.00","0.00","0.00","0.88",0,0,0,0,0,0,0,52,-488,88842,6038,6526,432
10,1,"2024-11-30T15:00:00Z",13,FALSE,12,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.8","0.0","0.1",0,"0.00","0.00","0.00","0.15",0,0,0,0,0,0,0,52,-7670,81049,1194,8864,432
13,2,"2024-12-04T19:30:00Z",14,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,10,"5.4","16.5","10.0","3.2",1,"0.14","0.22","0.36","2.41",0,0,0,0,0,0,0,51,-4977,76474,1560,6537,432
14,1,"2024-12-07T17:30:00Z",15,FALSE,11,0,0,0,0,0,0,0,0,0,0,0,4,"2.0","0.0","0.0","0.2",0,"0.00","0.00","0.00","0.20",0,0,0,0,0,0,0,51,-2537,74232,1781,4318,432
2,6,"2024-12-14T17:30:00Z",16,FALSE,13,1,0,0,0,0,0,0,0,0,0,0,24,"33.0","1.5","17.0","5.2",0,"0.20","0.00","0.20","0.05",0,0,0,0,0,0,0,51,-3104,71403,1422,4526,432
4,9,"2024-12-21T15:00:00Z",17,FALSE,63,1,0,1,0,0,0,0,0,0,0,1,30,"38.4","1.6","34.0","7.4",1,"0.21","0.02","0.23","0.54",0,0,0,0,0,0,0,51,913,72850,3605,2692,432
18,11,"2024-12-26T15:00:00Z",18,FALSE,73,1,0,1,0,0,0,0,0,0,0,3,30,"35.8","1.2","41.0","7.8",1,"0.35","0.02","0.37","0.83",0,0,0,0,0,0,0,51,10339,84189,13545,3206,432
8,6,"2024-12-29T15:00:00Z",19,FALSE,90,0,1,1,0,0,0,0,0,0,0,0,24,"31.8","40.3","17.0","8.9",1,"0.34","0.13","0.47","0.89",0,0,0,0,0,0,0,51,123741,212319,128700,4959,432
20,6,"2025-01-06T20:00:00Z",20,FALSE,69,0,1,1,0,0,0,0,0,0,0,0,20,"25.6","47.2","6.0","7.9",1,"0.00","0.23","0.23","1.50",0,0,0,0,0,0,0,52,192373,408862,225322,32949,432
12,7,"2025-01-14T20:00:00Z",21,FALSE,90,0,1,0,1,0,0,0,0,0,0,2,27,"32.8","24.3","17.0","7.4",1,"0.05","0.14","0.19","1.99",0,0,0,0,0,0,0,52,31913,436959,80600,48687,432
17,2,"2025-01-19T14:00:00Z",22,FALSE,73,0,0,0,1,0,0,0,0,0,0,0,4,"8.6","24.4","19.0","5.2",1,"0.18","0.17","0.35","0.49",0,0,0,0,0,0,0,53,284316,728675,301584,17268,432
3,2,"2025-01-25T15:00:00Z",23,FALSE,90,0,0,0,5,0,0,0,0,0,0,0,12,"13.0","66.8","32.0","11.2",1,"0.17","0.20","0.37","1.69",0,0,0,0,0,0,0,53,-13289,712632,63681,76970,432
5,13,"2025-02-01T12:30:00Z",24,FALSE,90,0,3,1,0,0,0,0,0,0,0,1,44,"56.4","43.8","27.0","12.7",1,"0.22","0.99","1.21","0.88",0,0,0,0,0,0,0,53,-51172,660182,38344,89516,432
9,2,"2025-02-15T15:00:00Z",25,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,6,"3.8","17.6","15.0","3.6",1,"0.06","0.04","0.10","2.18",0,0,0,0,0,0,0,53,63653,731710,116983,53330,432
15,2,"2025-02-23T14:00:00Z",26,FALSE,90,0,0,0,4,0,0,0,0,0,0,0,1,"8.6","30.0","15.0","5.4",1,"0.76","0.09","0.85","3.05",0,0,0,0,0,0,0,53,-12136,720356,59705,71841,432
1,3,"2025-02-26T19:30:00Z",27,FALSE,61,0,0,1,0,0,0,0,0,0,0,0,9,"6.2","8.5","0.0","1.5",1,"0.00","0.03","0.03","0.80",0,0,0,0,0,0,0,53,-45319,675286,28974,74293,432
13,3,"2025-03-08T12:30:00Z",28,FALSE,79,0,0,1,0,0,0,0,0,0,0,0,15,"11.8","48.8","8.0","6.9",1,"0.00","0.16","0.16","0.79",0,0,0,0,0,0,0,53,-43990,632996,24347,68337,432
10,16,"2025-03-15T15:00:00Z",29,FALSE,66,2,0,1,0,0,0,0,0,0,0,3,52,"72.8","4.5","26.0","10.3",1,"0.55","0.01","0.56","0.30",0,0,0,0,0,0,0,53,60918,687507,86783,25865,432
14,11,"2025-04-01T19:00:00Z",30,FALSE,84,1,0,1,0,0,0,0,0,0,0,3,33,"39.4","4.3","21.0","6.5",1,"0.12","0.04","0.16","1.00",0,0,0,0,0,0,0,54,122173,824849,209007,86834,432
2,1,"2025-04-05T16:30:00Z",31,FALSE,45,0,0,0,2,0,0,0,0,0,0,0,-1,"0.0","2.0","10.0","1.0",1,"0.17","0.01","0.18","1.46",0,0,0,0,0,0,0,55,267084,1096963,307473,40389,432
8,1,"2025-04-12T14:00:00Z",32,FALSE,31,0,0,0,1,0,0,0,0,0,0,0,2,"0.4","2.3","0.0","0.3",0,"0.00","0.01","0.01","0.75",0,0,0,0,0,0,0,55,-167963,913526,39213,207176,432
18,4,"2025-04-21T19:00:00Z",33,FALSE,45,0,1,0,0,0,0,0,0,0,0,0,12,"17.2","15.1","2.0","3.4",1,"0.00","0.08","0.08","1.31",0,0,0,0,0,0,0,54,-102860,790906,31977,134837,432
4,2,"2025-05-01T18:30:00Z",34,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,15,"16.2","41.9","49.0","10.7",1,"0.10","0.24","0.34","1.65",0,0,0,0,0,0,0,54,99273,941705,126535,27262,432
7,0,"2025-05-05T19:00:00Z",35,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,54,16871,937817,58569,41698,432
3,2,"2024-08-17T14:00:00Z",1,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,8,"9.8","41.3","14.0","6.5",1,"0.10","0.07","0.17","1.22",0,0,0,0,0,0,0,65,0,430423,0,0,433
17,10,"2024-08-24T14:00:00Z",2,FALSE,90,1,0,1,0,0,0,0,0,0,0,2,35,"48.8","34.2","55.0","13.8",1,"0.47","0.02","0.49","0.14",0,0,0,0,0,0,0,65,-32268,414290,14421,46689,433
20,1,"2024-08-31T14:00:00Z",3,FALSE,90,0,0,0,1,0,0,0,1,0,0,0,13,"14.6","36.7","55.0","10.6",1,"0.13","0.70","0.83","0.74",0,0,0,0,0,0,0,65,45045,484356,103142,58097,433
12,3,"2024-09-14T14:00:00Z",4,FALSE,80,0,0,1,0,0,0,0,0,0,0,0,6,"7.4","23.6","1.0","3.2",1,"0.02","0.05","0.07","0.85",0,0,0,0,0,0,0,65,-122158,359779,17404,139562,433
5,-1,"2024-09-22T13:00:00Z",5,FALSE,82,0,0,0,2,0,0,0,0,1,0,0,-3,"2.6","1.9","23.0","2.8",1,"0.07","0.03","0.10","0.89",0,0,0,0,0,0,0,64,-9384,357182,24129,33513,433
9,0,"2024-09-28T14:00:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,63,-148962,206830,3863,152825,433
6,2,"2024-10-06T13:00:00Z",7,FALSE,75,0,0,0,1,0,0,0,0,0,0,0,10,"12.8","19.3","21.0","5.3",1,"0.08","0.01","0.09","1.24",0,0,0,0,0,0,0,63,-30911,178742,2725,33636,433
7,0,"2024-10-21T19:00:00Z",8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,63,-27031,152550,2983,30014,433
11,0,"2024-10-25T19:00:00Z",9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,63,-17844,134846,279,18123,433
19,3,"2024-11-02T15:00:00Z",10,FALSE,62,0,0,1,0,0,0,0,0,0,0,0,11,"8.4","20.2","8.0","3.7",1,"0.16","0.09","0.25","0.07",0,0,0,0,0,0,0,63,-14578,120545,387,14965,433
15,1,"2024-11-10T14:00:00Z",11,FALSE,58,0,0,0,1,0,0,0,0,0,0,0,2,"2.6","2.6","7.0","1.2",1,"0.13","0.01","0.14","1.01",0,0,0,0,0,0,0,63,3411,125232,7889,4478,433
1,0,"2024-11-23T15:00:00Z",12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,63,-903,125044,5296,6199,433
10,2,"2024-11-30T15:00:00Z",13,FALSE,77,0,0,1,0,0,0,0,1,0,0,0,10,"9.6","23.4","32.0","6.5",1,"0.12","0.19","0.31","0.44",0,0,0,0,0,0,0,63,-6711,118358,1281,7992,433
13,1,"2024-12-04T19:30:00Z",14,FALSE,62,0,0,0,3,0,0,0,1,0,0,0,14,"24.8","52.0","19.0","9.6",1,"0.09","0.14","0.23","2.10",0,0,0,0,0,0,0,63,-3599,115155,1525,5124,433
14,13,"2024-12-07T17:30:00Z",15,FALSE,78,1,1,0,2,0,0,0,0,0,0,3,38,"55.8","16.6","13.0","8.5",1,"0.11","0.31","0.42","1.40",0,0,0,0,0,0,0,63,-2721,112814,1372,4093,433
2,8,"2024-12-14T17:30:00Z",16,FALSE,90,0,1,0,1,0,0,0,0,0,0,3,35,"32.2","50.6","43.0","12.6",1,"0.15","0.82","0.97","0.42",0,0,0,0,0,0,0,63,17563,133308,20813,3250,433
4,2,"2024-12-21T15:00:00Z",17,FALSE,74,0,0,1,0,0,0,0,1,0,0,0,10,"22.8","13.6","0.0","3.6",1,"0.00","0.05","0.05","0.72",0,0,0,0,0,0,0,63,21090,156410,26378,5288,433
18,6,"2024-12-26T15:00:00Z",18,FALSE,81,0,1,1,0,0,0,0,0,0,0,0,24,"28.8","28.3","21.0","7.8",1,"0.15","0.30","0.45","0.87",0,0,0,0,0,0,0,63,1381,158279,16794,15413,433
8,10,"2024-12-29T15:00:00Z",19,FALSE,75,1,0,1,0,0,0,0,0,0,0,2,28,"33.8","21.9","20.0","7.6",1,"0.30","0.53","0.83","0.62",0,0,0,0,0,0,0,63,60937,222476,68426,7489,433
20,8,"2025-01-06T20:00:00Z",20,FALSE,87,1,0,1,0,0,0,0,0,0,0,0,26,"36.2","5.3","25.0","6.7",1,"0.20","0.07","0.27","1.57",0,0,0,0,0,0,0,64,200067,432580,229841,29774,433
12,1,"2025-01-14T20:00:00Z",21,FALSE,89,0,0,0,1,0,0,0,1,0,0,0,7,"2.6","15.1","4.0","2.2",1,"0.00","0.02","0.02","1.97",0,0,0,0,0,0,0,64,25254,453905,73323,48069,433
17,5,"2025-01-19T14:00:00Z",22,FALSE,82,0,1,0,1,0,0,0,0,0,0,0,25,"23.4","20.8","17.0","6.1",1,"0.62","0.08","0.70","0.49",0,0,0,0,0,0,0,64,52277,510839,88104,35827,433
3,2,"2025-01-25T15:00:00Z",23,FALSE,78,0,0,0,3,0,0,0,0,0,0,0,10,"10.4","52.1","17.0","8.0",1,"0.32","0.17","0.49","0.94",0,0,0,0,0,0,0,64,-1530,511448,49924,51454,433
5,16,"2025-02-01T12:30:00Z",24,FALSE,71,1,2,1,0,0,0,0,0,0,0,2,59,"43.6","11.3","45.0","10.0",1,"0.17","0.03","0.20","0.68",0,0,0,0,0,0,0,64,-39337,473509,31865,71202,433
9,5,"2025-02-15T15:00:00Z",25,FALSE,90,0,1,0,2,0,0,0,0,0,0,0,23,"22.6","14.4","2.0","3.9",1,"0.00","0.05","0.05","2.18",0,0,0,0,0,0,0,65,80522,564865,112568,32046,433
